symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
SLC23A2	HGNC:10973	9962	ENSG00000089057	solute carrier family 23 member 2	Q9UGH3		SVCT2|KIAA0238|YSPL2|SLC23A1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A11	HGNC:23093	162515	ENSG00000174326	solute carrier family 16 member 11	Q8NCK7		FLJ90193|MCT11	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A1	HGNC:11027	6521	ENSG00000004939	solute carrier family 4 member 1 (Diego blood group)	P02730		RTA1A|CD233|FR|SW|WR|EMPB3|EPB3|AE1|DI|WD	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
EVC2	HGNC:19747	132884	ENSG00000173040	EvC ciliary complex subunit 2	Q86UK5		LBN	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PIH1D1	HGNC:26075	55011	ENSG00000104872	PIH1 domain containing 1	Q9NWS0		FLJ20643|Pih1|MOT48|DNAAF14|NOP17	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
RB1	HGNC:9884	5925	ENSG00000139687	RB transcriptional corepressor 1	P06400		RB|PPP1R130|OSRC	prostate cancer	candidate	0	somatic	loss associated with neuroendocrine transformation	curated (Claude knowledge; unverified)
CCDC15	HGNC:25798	80071	ENSG00000149548	coiled-coil domain containing 15	Q0P6D6		FLJ13215	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC22A17	HGNC:23095	51310	ENSG00000092096	solute carrier family 22 member 17	Q8WUG5		BOCT|BOIT|NGALR	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
TAF11L7	HGNC:53850	112488736	ENSG00000284465	TATA-box binding protein associated factor 11 like 7	P0DW12			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TRPV2	HGNC:18082	51393	ENSG00000187688	transient receptor potential cation channel subfamily V member 2	Q9Y5S1		VRL|VRL-1|VRL1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PPARD	HGNC:9235	5467	ENSG00000112033	peroxisome proliferator activated receptor delta	Q03181		NUC1|NUCII|FAAR|NR1C2|PPARB	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
MTOR	HGNC:3942	2475	ENSG00000198793	mechanistic target of rapamycin kinase	P42345		mTOR|RAFT1|RAPT1|FLJ44809|FRAP|FRAP2|FRAP1	prostate cancer	candidate	0	clinical_trial	PI3K/AKT/mTOR pathway	curated (Claude knowledge; unverified)
CAAP1	HGNC:25834	79886	ENSG00000120159	caspase activity and apoptosis inhibitor 1	Q9H8G2		FLJ13657|CAAP|C9orf82	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC35G4	HGNC:31043	646000	ENSG00000236396	solute carrier family 35 member G4	P0C7Q5		AMAC1L1|SLC35G4P	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A10	HGNC:13444	81031	ENSG00000197496	solute carrier family 2 member 10	O95528		GLUT10|GLUT-10	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A42	HGNC:28380	284439	ENSG00000181035	solute carrier family 25 member 42	Q86VD7		MGC26694	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A1	HGNC:18798	23446	ENSG00000070214	solute carrier family 44 member 1	Q8WWI5		CTL1|CHTL1|CD92|CDW92	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A15	HGNC:10985	10166	ENSG00000102743	solute carrier family 25 member 15	Q9Y619		ORC1|lnc-HC|D13S327|ORNT1|HHH	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
DZIP1	HGNC:20908	22873	ENSG00000134874	DAZ interacting zinc finger protein 1	Q86YF9		KIAA0996|DZIP	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
GSN	HGNC:4620	2934	ENSG00000148180	gelsolin	P06396		DKFZp313L0718	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC8A2	HGNC:11069	6543	ENSG00000118160	solute carrier family 8 member A2	Q9UPR5		NCX2|KIAA1087	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A11	HGNC:23091	115584	ENSG00000158865	solute carrier family 5 member 11	Q8WWX8		KST1|SMIT2|SGLT6	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ANKRD34A	HGNC:27639	284615	ENSG00000272031	ankyrin repeat domain 34A	Q69YU3		ANKRD34	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
MSH6	HGNC:7329	2956	ENSG00000116062	mutS homolog 6	P52701		MSH-6|GTBP	prostate cancer	candidate	0	germline	mismatch repair	curated (Claude knowledge; unverified)
NCKAP5	HGNC:29847	344148	ENSG00000176771	NCK associated protein 5	O14513		NAP5|ERIH1|ERIH2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SNX2	HGNC:11173	6643	ENSG00000205302	sorting nexin 2	O60749			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
ATP11A	HGNC:13552	23250	ENSG00000068650	ATPase phospholipid transporting 11A	P98196		ATPIH|ATPIS|KIAA1021	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC4A7	HGNC:11033	9497	ENSG00000033867	solute carrier family 4 member 7	Q9Y6M7		NBC3|SBC2|SLC4A6	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
H3-5	HGNC:33164	440093	ENSG00000188375	H3.5 histone	Q6NXT2		H3.5|H3.3C|H3F3C	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TRIM51	HGNC:19023	84767	ENSG00000124900	tripartite motif-containing 51	Q9BSJ1		TRIM51A|SPRYD5	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
FOXB1	HGNC:3799	27023	ENSG00000171956	forkhead box B1	Q99853		HFKH-5|FKH5	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
KLHDC8A	HGNC:25573	55220	ENSG00000162873	kelch domain containing 8A	Q8IYD2		FLJ10748	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC66A1	HGNC:26001	54896	ENSG00000040487	solute carrier family 66 member 1	Q6ZP29		FLJ20320|LAAT-1|LAAT1|PQLC2	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
CTXN2	HGNC:31109	399697	ENSG00000233932	cortexin 2	P0C2S0			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC26A6	HGNC:14472	65010	ENSG00000225697	solute carrier family 26 member 6	Q9BXS9		DKFZp586E1422	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
CELF1	HGNC:2549	10658	ENSG00000149187	CUGBP Elav-like family member 1	Q92879		CUG-BP|hNab50|BRUNOL2|NAB50|CUGBP|NAPOR|EDEN-BP|CUGBP1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC25A19	HGNC:14409	60386	ENSG00000125454	solute carrier family 25 member 19	Q9HC21		DNC|MUP1|TPC|MCPHA	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A8	HGNC:11055	6535	ENSG00000130821	solute carrier family 6 member 8	P48029		CRTR|CT1|CRT|CRT-1|CRT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO5A1	HGNC:19046	81796	ENSG00000137571	solute carrier organic anion transporter family member 5A1	Q9H2Y9		OATPRP4|OATP-J|OATP5A1|SLC21A15	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ZCWPW1	HGNC:23486	55063	ENSG00000078487	zinc finger CW-type and PWWP domain containing 1	Q9H0M4		FLJ10057|DKFZp434N0510|ZCW1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC6A9	HGNC:11056	6536	ENSG00000196517	solute carrier family 6 member 9	P48067		GLYT1|GlyT-1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ISCU	HGNC:29882	23479	ENSG00000136003	iron-sulfur cluster assembly enzyme	Q9H1K1		ISU2|hnifU|NIFUN	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
NCAPD3	HGNC:28952	23310	ENSG00000151503	non-SMC condensin II complex subunit D3	P42695		hCAP-D3|CAP-D3|hHCP-6|KIAA0056|FLJ42888|hcp-6	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
RET	HGNC:9967	5979	ENSG00000165731	ret proto-oncogene	P07949		PTC|CDHF12|RET51|CDHR16|HSCR1|MEN2A|MTC1|MEN2B	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC22A1	HGNC:10963	6580	ENSG00000175003	solute carrier family 22 member 1	O15245		OCT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SFTPB	HGNC:10801	6439	ENSG00000168878	surfactant protein B	P07988		SP-B|SFTP3	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC38A3	HGNC:18044	10991	ENSG00000188338	solute carrier family 38 member 3	Q99624		G17|SN1|SNAT3	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
PTDSS1	HGNC:9587	9791	ENSG00000156471	phosphatidylserine synthase 1	P48651		KIAA0024|PSSA|PSS1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
KRTAP12-1	HGNC:20529	353332	ENSG00000187175	keratin associated protein 12-1	P59990		KRTAP12.1|KAP12.1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
NDUFS7	HGNC:7714	374291	ENSG00000115286	NADH:ubiquinone oxidoreductase core subunit S7	O75251		PSST|FLJ46880|FLJ45860|CI-20	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TLK1	HGNC:11841	9874	ENSG00000198586	tousled like kinase 1	Q9UKI8		KIAA0137|PKU-BETA	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLCO1C1	HGNC:13819	53919	ENSG00000139155	solute carrier organic anion transporter family member 1C1	Q9NYB5		OATP-F|OATP1C1|OATP1|SLC21A14	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
PSMB9	HGNC:9546	5698	ENSG00000240065	proteasome 20S subunit beta 9	P28065		RING12|beta1i|PSMB6i|LMP2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC36A2	HGNC:18762	153201	ENSG00000186335	solute carrier family 36 member 2	Q495M3		PAT2|tramdorin|TRAMD1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
CCSER2	HGNC:29197	54462	ENSG00000107771	coiled-coil serine rich protein 2	Q9H7U1		KIAA1128|FAM190B	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
KIF19	HGNC:26735	124602	ENSG00000196169	kinesin family member 19	Q2TAC6		FLJ37300|KIF19A	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC25A32	HGNC:29683	81034	ENSG00000164933	solute carrier family 25 member 32	Q9H2D1		MFTC	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
PDLIM1	HGNC:2067	9124	ENSG00000107438	PDZ and LIM domain 1	O00151		CLP-36|hCLIM1|CLP36|CLIM1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PPOX	HGNC:9280	5498	ENSG00000143224	protoporphyrinogen oxidase	P50336		PPO|VP	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC7A14	HGNC:29326	57709	ENSG00000013293	solute carrier family 7 member 14	Q8TBB6		KIAA1613|PPP1R142	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SEC24A	HGNC:10703	10802	ENSG00000113615	SEC24 homolog A, COPII component	O95486			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
RAD54L2	HGNC:29123	23132	ENSG00000164080	RAD54 like 2	Q9Y4B4		KIAA0809|SRISNF2L|ARIP4	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC9A2	HGNC:11072	6549	ENSG00000115616	solute carrier family 9 member A2	Q9UBY0		NHE2	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ZNF846	HGNC:27260	162993	ENSG00000196605	zinc finger protein 846	Q147U1			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC7A11	HGNC:11059	23657	ENSG00000151012	solute carrier family 7 member 11	Q9UPY5		xCT	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
TLR6	HGNC:16711	10333	ENSG00000174130	toll like receptor 6	Q9Y2C9		CD286	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
UBXN8	HGNC:30307	7993	ENSG00000104691	UBX domain protein 8	O00124		D8S2298E|REP8|UBXD6	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
GCSAML	HGNC:29583	148823	ENSG00000169224	germinal center associated signaling and motility like	Q5JQS6		FLJ44728|C1orf150	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
MANSC1	HGNC:25505	54682	ENSG00000111261	MANSC domain containing 1	Q9H8J5		FLJ10298|LOH12CR3	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
RASL10A	HGNC:16954	10633	ENSG00000100276	RAS like family 10 member A	Q92737		RRP22	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
AKAP11	HGNC:369	11215	ENSG00000023516	A-kinase anchoring protein 11	Q9UKA4		KIAA0629|AKAP220|PRKA11|FLJ11304|DKFZp781I12161|PPP1R44	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
BARHL1	HGNC:953	56751	ENSG00000125492	BarH like homeobox 1	Q9BZE3			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PTPRK	HGNC:9674	5796	ENSG00000152894	protein tyrosine phosphatase receptor type K	Q15262		R-PTP-kappa	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
COL8A1	HGNC:2215	1295	ENSG00000144810	collagen type VIII alpha 1 chain	P27658		MGC9568|C3orf7	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC39A9	HGNC:20182	55334	ENSG00000029364	solute carrier family 39 member 9	Q9NUM3		FLJ11274|ZIP9	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
CHI3L2	HGNC:1933	1117	ENSG00000064886	chitinase 3 like 2	Q15782		YKL-39|YKL39	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC22A13	HGNC:8494	9390	ENSG00000172940	solute carrier family 22 member 13	Q9Y226		OCTL1|OCTL3|OAT10|ORCTL3	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A1	HGNC:11036	6523	ENSG00000100170	solute carrier family 5 member 1	P13866		D22S675|NAGT|SGLT-1|SGLT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
IGHMBP2	HGNC:5542	3508	ENSG00000132740	immunoglobulin mu DNA binding protein 2	P38935		ZFAND7|SMUBP2|CATF1|SMARD1|HCSA|HMN6|CMT2S	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
BIN3	HGNC:1054	55909	ENSG00000147439	bridging integrator 3	Q9NQY0			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SRSF6	HGNC:10788	6431	ENSG00000124193	serine and arginine rich splicing factor 6	Q13247		SRP55|B52|SFRS6	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TMSB10	HGNC:11879	9168	ENSG00000034510	thymosin beta 10	P63313		TB10	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
COG5	HGNC:14857	10466	ENSG00000164597	component of oligomeric golgi complex 5	Q9UP83		GTC90|GOLTC1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC9A4	HGNC:11077	389015	ENSG00000180251	solute carrier family 9 member A4	Q6AI14		NHE4	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9C1	HGNC:31401	285335	ENSG00000172139	solute carrier family 9 member C1	Q4G0N8		NHE|SLC9A10	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ZNF536	HGNC:29025	9745	ENSG00000198597	zinc finger protein 536	O15090		KIAA0390	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC7A8	HGNC:11066	23428	ENSG00000092068	solute carrier family 7 member 8	Q9UHI5		LPI-PC1|LAT2	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ZFP36L1	HGNC:1107	677	ENSG00000185650	ZFP36 like 1 zinc finger CCCH-type	Q07352		Berg36|ERF1|TIS11B|cMG1|BRF1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
RNF130	HGNC:18280	55819	ENSG00000113269	ring finger protein 130	Q86XS8		GP|G1RZFP|GOLIATH	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC1A2	HGNC:10940	6506	ENSG00000110436	solute carrier family 1 member 2	P43004		GLT-1|GLT1|EAAT2|HBGT	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
HSPA12A	HGNC:19022	259217	ENSG00000165868	heat shock protein family A (Hsp70) member 12A	O43301		FLJ13874|KIAA0417	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SYT3	HGNC:11511	84258	ENSG00000213023	synaptotagmin 3	Q9BQG1			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC25A4	HGNC:10990	291	ENSG00000151729	solute carrier family 25 member 4	P12235		T1|AAC1|PEO3|PEO2|ANT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35E1	HGNC:20803	79939	ENSG00000127526	solute carrier family 35 member E1	Q96K37		FLJ14251	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
CAVIN4	HGNC:33742	347273	ENSG00000170681	caveolae associated protein 4	Q5BKX8		cavin-4|MURC	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
HSPA8	HGNC:5241	3312	ENSG00000109971	heat shock protein family A (Hsp70) member 8	P11142		HSC71|HSC70|HSP73|HSPA10	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
FHL2	HGNC:3703	2274	ENSG00000115641	four and a half LIM domains 2	Q14192		FHL-2|SLIM3|DRAL	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC71A2	HGNC:23376	84641	ENSG00000148110	solute carrier family 71 member 2	Q5SR56		FLJ14753|HIATL1|MFSD14B	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A2	HGNC:22921	83884	ENSG00000120329	solute carrier family 25 member 2	Q9BXI2		ORNT2	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A10	HGNC:11058	56301	ENSG00000130876	solute carrier family 7 member 10	Q9NS82		asc-1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A13	HGNC:20859	91252	ENSG00000165915	solute carrier family 39 member 13	Q96H72		FLJ25785|LZT-Hs9|ZIP13|ZIP-13	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35B4	HGNC:20584	84912	ENSG00000205060	solute carrier family 35 member B4	Q969S0		FLJ14697|YEA4	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
VWA3B	HGNC:28385	200403	ENSG00000168658	von Willebrand factor A domain containing 3B	Q502W6		DKFZp686F2227|MGC26733	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PTPRF	HGNC:9670	5792	ENSG00000142949	protein tyrosine phosphatase receptor type F	P10586		LAR	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
CD276	HGNC:19137	80381	ENSG00000103855	CD276 molecule	Q5ZPR3		B7-H3|B7H3|B7RP-2	prostate cancer	candidate	0	clinical_trial	B7-H3 antibody-drug conjugates	curated (Claude knowledge; unverified)
SLC25A25	HGNC:20663	114789	ENSG00000148339	solute carrier family 25 member 25	Q6KCM7		KIAA1896|PCSCL|MCSC	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A7	HGNC:16704	57030	ENSG00000104888	solute carrier family 17 member 7	Q9P2U7		BNPI|VGLUT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A4	HGNC:13941	80736	ENSG00000204385	solute carrier family 44 member 4	Q53GD3		NG22|CTL4|FLJ14491|TPPT|DFNA72|C6orf29	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
CDK12	HGNC:24224	51755	ENSG00000167258	cyclin dependent kinase 12	Q9NYV4		CRK7|CRKR|KIAA0904|CRKRS	prostate cancer	candidate	0	somatic	tandem duplications; immunotherapy sensitivity	curated (Claude knowledge; unverified)
MPV17L	HGNC:26827	255027	ENSG00000156968	MPV17 mitochondrial inner membrane protein like	Q2QL34		FLJ39599|M-LPH|M-LPH1|M-LPH2|MPV17L1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
LRRC31	HGNC:26261	79782	ENSG00000114248	leucine rich repeat containing 31	Q6UY01		FLJ23259	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SYNE3	HGNC:19861	161176	ENSG00000176438	spectrin repeat containing nuclear envelope family member 3	Q6ZMZ3		FLJ25605|NET53|Nesprin-3|Nesp3|C14orf49|LINC00341|C14orf139|NCRNA00341	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PRAMEF2	HGNC:28841	65122	ENSG00000120952	PRAME family member 2	O60811		FLJ43580	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SEMA3D	HGNC:10726	223117	ENSG00000153993	semaphorin 3D	O95025		coll-2|Sema-Z2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLCO2B1	HGNC:10962	11309	ENSG00000137491	solute carrier organic anion transporter family member 2B1	O94956		OATP-B|OATP2B1|SLC21A9	prostate cancer	candidate	0	biology	steroid uptake transporter; abiraterone response	curated (Claude knowledge; unverified)
TBC1D30	HGNC:29164	23329	ENSG00000111490	TBC1 domain family member 30	Q9Y2I9		KIAA0984	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
MYH16	HGNC:31038	84176	ENSG00000293560	myosin heavy chain 16	Q9H6N6		MHC20|MYH16P|MYH5	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
INTS1	HGNC:24555	26173	ENSG00000164880	integrator complex subunit 1	Q8N201		DKFZp586J0619|KIAA1440|INT1|NET28	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC16A9	HGNC:23520	220963	ENSG00000165449	solute carrier family 16 member 9	Q7RTY1		FLJ43803|MCT9|C10orf36	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
KLF8	HGNC:6351	11279	ENSG00000102349	KLF transcription factor 8	O95600		BKLF3|ZNF741|DXS741	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
CHST11	HGNC:17422	50515	ENSG00000171310	carbohydrate sulfotransferase 11	Q9NPF2		C4ST1|C4St-1|C4ST|HSA269537	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC14A1	HGNC:10918	6563	ENSG00000141469	solute carrier family 14 member 1 (Kidd blood group)	Q13336		HsT1341|RACH1|RACH2|JK	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
KCNJ15	HGNC:6261	3772	ENSG00000157551	potassium inwardly rectifying channel subfamily J member 15	Q99712		Kir4.2|Kir1.3|IRKK	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
LAMC2	HGNC:6493	3918	ENSG00000058085	laminin subunit gamma 2	Q13753		nicein-100kDa|kalinin-105kDa|BM600-100kDa|EBR2|LAMB2T|LAMNB2|EBR2A	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC35E3	HGNC:20864	55508	ENSG00000175782	solute carrier family 35 member E3	Q7Z769		BLOV1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
BUB3	HGNC:1151	9184	ENSG00000154473	BUB3 mitotic checkpoint protein	O43684		BUB3L	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PCGF5	HGNC:28264	84333	ENSG00000180628	polycomb group ring finger 5	Q86SE9		MGC16202|RNF159	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC7A6OS	HGNC:25807	84138	ENSG00000103061	solute carrier family 7 member 6 opposite strand	Q96CW6		FLJ13291|Iwr1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
MLH1	HGNC:7127	4292	ENSG00000076242	mutL homolog 1	P40692		HNPCC|FCC2|HNPCC2|MLH-1|COCA2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
GASK1B	HGNC:25312	51313	ENSG00000164125	golgi associated kinase 1B	Q6UWH4		FLJ38155|DKFZp434L142|ENED|C4orf18|FAM198B	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
ZEB1	HGNC:11642	6935	ENSG00000148516	zinc finger E-box binding homeobox 1	P37275		BZP|ZEB|AREB6|NIL-2-A|Zfhep|Zfhx1a|FECD6|TCF8|PPCD3	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
DHRS7C	HGNC:32423	201140	ENSG00000184544	dehydrogenase/reductase 7C	A6NNS2		SDR32C2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
RDH10	HGNC:19975	157506	ENSG00000121039	retinol dehydrogenase 10	Q8IZV5		SDR16C4	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SPOP	HGNC:11254	8405	ENSG00000121067	speckle type BTB/POZ protein	O43791		TEF2|BTBD32	prostate cancer	candidate	0	somatic	recurrent point mutations	curated (Claude knowledge; unverified)
FSD1	HGNC:13745	79187	ENSG00000105255	fibronectin type III and SPRY domain containing 1	Q9BTV5		MGC3213|MIR1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC22A16	HGNC:20302	85413	ENSG00000004809	solute carrier family 22 member 16	Q86VW1		FLIPT2|CT2|OKB1|OAT6	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
NSUN5	HGNC:16385	55695	ENSG00000130305	NOP2/Sun RNA methyltransferase 5	Q96P11		NOL1R|p120(NOL1)|FLJ10267|NSUN5A|Ynl022cL|WBSCR20|WBSCR20A	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
ZDHHC17	HGNC:18412	23390	ENSG00000186908	zDHHC palmitoyltransferase 17	Q8IUH5		HIP14|HYPH|KIAA0946	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC10A1	HGNC:10905	6554	ENSG00000100652	solute carrier family 10 member 1	Q14973		NTCP|NTCP1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SSX5	HGNC:11339	6758	ENSG00000165583	SSX family member 5	O60225			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC25A45	HGNC:27442	283130	ENSG00000162241	solute carrier family 25 member 45	Q8N413			prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
TAF5	HGNC:11539	6877	ENSG00000148835	TATA-box binding protein associated factor 5	Q15542		TAFII100|TAF2D	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
EZH2	HGNC:3527	2146	ENSG00000106462	enhancer of zeste 2 polycomb repressive complex 2 subunit	Q15910		EZH1|ENX-1|KMT6|KMT6A	prostate cancer	candidate	0	clinical_trial	EZH2 inhibitors combined with AR blockade	curated (Claude knowledge; unverified)
ALG12	HGNC:19358	79087	ENSG00000182858	ALG12 alpha-1,6-mannosyltransferase	Q9BV10		ECM39|CDG1G	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC8A3	HGNC:11070	6547	ENSG00000100678	solute carrier family 8 member A3	P57103		NCX3	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC13A4	HGNC:15827	26266	ENSG00000164707	solute carrier family 13 member 4	Q9UKG4		SUT-1|SUT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
CPS1	HGNC:2323	1373	ENSG00000021826	carbamoyl-phosphate synthase 1	P31327		GATD6	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
USP2	HGNC:12618	9099	ENSG00000036672	ubiquitin specific peptidase 2	O75604		UBP41	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
