symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
FBXO38	HGNC:28844	81545	ENSG00000145868	F-box protein 38	Q6PIJ6		MOKA|SP329|FLJ13962|Fbx38	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TP53I11	HGNC:16842	9537	ENSG00000175274	tumor protein p53 inducible protein 11	O14683		PIG11	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RPAP2	HGNC:25791	79871	ENSG00000122484	RNA polymerase II associated protein 2	Q8IXW5		FLJ13150|Rtr1|C1orf82	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GATD1	HGNC:26616	347862	ENSG00000177225	glutamine amidotransferase class 1 domain containing 1	Q8NB37		FLJ34283|Fy-5|FERRY5|PDDC1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
IGSF23	HGNC:40040	147710	ENSG00000216588	immunoglobulin superfamily member 23	A1L1A6			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EXT1	HGNC:3512	2131	ENSG00000182197	exostosin glycosyltransferase 1	Q16394		ttv|LGCR|LGS	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KRTAP20-2	HGNC:18944	337976	ENSG00000184032	keratin associated protein 20-2	Q3LI61		KAP20.2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
C22orf15	HGNC:15558	150248	ENSG00000169314	chromosome 22 open reading frame 15	Q8WYQ4		FLJ36561|N27C7-3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LPCAT4	HGNC:30059	254531	ENSG00000176454	lysophosphatidylcholine acyltransferase 4	Q643R3		FLJ10257|LPAAT-eta|LPEAT2|LPLAT10|AYTL3|AGPAT7	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FIBIN	HGNC:33747	387758	ENSG00000176971	fin bud initiation factor homolog	Q8TAL6		MGC24932	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PPIG	HGNC:14650	9360	ENSG00000138398	peptidylprolyl isomerase G	Q13427		CARS-Cyp|SRCyp|SCAF10	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CST11	HGNC:15959	140880	ENSG00000125831	cystatin 11	Q9H112		dJ322G13.6|CTES2|CST8L	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
P4HA1	HGNC:8546	5033	ENSG00000122884	prolyl 4-hydroxylase subunit alpha 1	P13674		C-P4Halpha(I)|P4HA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KIZ	HGNC:15865	55857	ENSG00000088970	kizuna centrosomal protein	Q2M2Z5		HT013|NCRNA00153|C20orf19|PLK1S1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MOB4	HGNC:17261	25843	ENSG00000115540	MOB family member 4, phocein	Q9Y3A3		MOB3|DKFZP564M112|CGI-95|2C4D|PHOCN|PREI3|MOBKL3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ALG12	HGNC:19358	79087	ENSG00000182858	ALG12 alpha-1,6-mannosyltransferase	Q9BV10		ECM39|CDG1G	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SERPINA9	HGNC:15995	327657	ENSG00000170054	serpin family A member 9	Q86WD7		SERPINA11b|GCET1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ANKRD10	HGNC:20265	55608	ENSG00000088448	ankyrin repeat domain 10	Q9NXR5		FLJ20093	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
UGGT1	HGNC:15663	56886	ENSG00000136731	UDP-glucose glycoprotein glucosyltransferase 1	Q9NYU2		HUGT1|UGCGL1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ENDOD1	HGNC:29129	23052	ENSG00000149218	endonuclease domain containing 1	O94919		KIAA0830	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SEMA6A	HGNC:10738	57556	ENSG00000092421	semaphorin 6A	Q9H2E6		KIAA1368|SEMA6A1|SEMA|HT018|SEMAQ	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SUN3	HGNC:22429	256979	ENSG00000164744	Sad1 and UNC84 domain containing 3	Q8TAQ9		MGC33329|SUNC1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
H4C2	HGNC:4789	8366	ENSG00000278705	H4 clustered histone 2	P62805		H4/I|H4FI|HIST1H4B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RFPL3	HGNC:9980	10738	ENSG00000128276	ret finger protein like 3	O75679		RNF120	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EDARADD	HGNC:14341	128178	ENSG00000186197	EDAR associated via death domain	Q8WWZ3		CR	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF664	HGNC:25406	144348	ENSG00000179195	zinc finger protein 664	Q8N3J9		ZFOC1|DKFZp761B128|ZNF176	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LRRTM1	HGNC:19408	347730	ENSG00000162951	leucine rich repeat transmembrane neuronal 1	Q86UE6		FLJ32082	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TCEAL2	HGNC:29818	140597	ENSG00000184905	transcription elongation factor A like 2	Q9H3H9		my048|MY0876G05|WEX1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
APBA3	HGNC:580	9546	ENSG00000011132	amyloid beta precursor protein binding family A member 3	O96018		X11L2|mint3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CFHR5	HGNC:24668	81494	ENSG00000134389	complement factor H related 5	Q9BXR6		FHR5|FHR-5|CFHL5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ILF3	HGNC:6038	3609	ENSG00000129351	interleukin enhancer binding factor 3	Q12906		NF90|MPHOSPH4|MPP4|NFAR-1|NFAR110|NFAR-2|TCP110|NF110|DRBP76|NFAR90|NF110b|NF90a|NF90c|NF90ctv|MPP4110	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SMURF1	HGNC:16807	57154	ENSG00000198742	SMAD specific E3 ubiquitin protein ligase 1	Q9HCE7		KIAA1625	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RELT	HGNC:13764	84957	ENSG00000054967	RELT TNF receptor	Q969Z4		FLJ14993|TNFRSF19L	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF138	HGNC:12922	7697	ENSG00000197008	zinc finger protein 138	P52744		pHZ-32	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SULT1C2	HGNC:11456	6819	ENSG00000198203	sulfotransferase family 1C member 2	O00338		ST1C1|SULT1C1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TNFRSF13B	HGNC:18153	23495	ENSG00000240505	TNF receptor superfamily member 13B	O14836		TACI|CD267|IGAD2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ADAMTS14	HGNC:14899	140766	ENSG00000138316	ADAM metallopeptidase with thrombospondin type 1 motif 14	Q8WXS8			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PPIAL4H	HGNC:53889	105371242	ENSG00000270339	peptidylprolyl isomerase A like 4H	A0A075B767			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LATS1	HGNC:6514	9113	ENSG00000131023	large tumor suppressor kinase 1	O95835		WARTS	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZBTB45	HGNC:23715	84878	ENSG00000119574	zinc finger and BTB domain containing 45	Q96K62		FLJ14486|ZNF499	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SPON2	HGNC:11253	10417	ENSG00000159674	spondin 2	Q9BUD6		DIL1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ARLN	HGNC:19225	401152	ENSG00000164096	allregulin	Q8WVX3		HCVFTP1|ALN|C4orf3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OPN1LW	HGNC:9936	5956	ENSG00000102076	opsin 1, long wave sensitive	P04000		COD5|CBBM|RCP|CBP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ABCA9	HGNC:39	10350	ENSG00000154258	ATP binding cassette subfamily A member 9	Q8IUA7		EST640918	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CNTRL	HGNC:1858	11064	ENSG00000119397	centriolin	Q7Z7A1		CEP1|CEP110	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LRRC53	HGNC:25255	105378803	ENSG00000162621	leucine rich repeat containing 53	A6NM62			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EAF2	HGNC:23115	55840	ENSG00000145088	ELL associated factor 2	Q96CJ1		BM040|TRAITS|U19	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FYTTD1	HGNC:25407	84248	ENSG00000122068	forty-two-three domain containing 1	Q96QD9		DKFZp761B1514|UIF	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MRPL58	HGNC:5359	3396	ENSG00000167862	mitochondrial ribosomal protein L58	Q14197		DS-1|mL62|ICT1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SOCS6	HGNC:16833	9306	ENSG00000170677	suppressor of cytokine signaling 6	O14544		CIS4|SSI4|HSPC060|STATI4|STAI4|Cish4|SOCS4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FAM3C	HGNC:18664	10447	ENSG00000196937	FAM3 metabolism regulating signaling molecule C	Q92520		GS3876|ILEI	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FOXD4L6	HGNC:31986	653404	ENSG00000273514	forkhead box D4 like 6	Q3SYB3		OTTHUMG00000066822	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NIPAL1	HGNC:27194	152519	ENSG00000163293	NIPA like domain containing 1	Q6NVV3		DKFZp686A06115|SLC57A3|NIPA3|NPAL1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
IFNA6	HGNC:5427	3443	ENSG00000120235	interferon alpha 6	P05013		IFN-alphaK	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KCTD15	HGNC:23297	79047	ENSG00000153885	potassium channel tetramerization domain containing 15	Q96SI1		MGC25497	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SEPTIN5	HGNC:9164	5413	ENSG00000184702	septin 5	Q99719		HCDCREL-1|H5|Septin-5|CDCREL-1|PNUTL1|SEPT5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PTK7	HGNC:9618	5754	ENSG00000112655	protein tyrosine kinase 7 (inactive)	Q13308		CCK4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MAP3K5	HGNC:6857	4217	ENSG00000197442	mitogen-activated protein kinase kinase kinase 5	Q99683		MAPKKK5|ASK1|MEKK5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRMT6	HGNC:20900	51605	ENSG00000089195	tRNA methyltransferase 6 non-catalytic subunit	Q9UJA5		GCD10|MGC5029|Gcd10p|CGI-09	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BIN1	HGNC:1052	274	ENSG00000136717	bridging integrator 1	O00499		SH3P9|AMPH2|AMPHL	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GNL3L	HGNC:25553	54552	ENSG00000130119	G protein nucleolar 3 like	Q9NVN8		FLJ10613|GNL3B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TMEM106A	HGNC:28288	113277	ENSG00000184988	transmembrane protein 106A	Q96A25		MGC20235	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF611	HGNC:28766	81856	ENSG00000213020	zinc finger protein 611	Q8N823		MGC5384	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PFKM	HGNC:8877	5213	ENSG00000152556	phosphofructokinase, muscle	P08237		PFK-1|PPP1R122|PFKX	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
YARS2	HGNC:24249	51067	ENSG00000139131	tyrosyl-tRNA synthetase 2	Q9Y2Z4		FLJ13995|CGI-04|mt-TyrRS	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OR13C2	HGNC:14701	392376	ENSG00000276119	olfactory receptor family 13 subfamily C member 2	Q8NGS9			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CA9	HGNC:1383	768	ENSG00000107159	carbonic anhydrase 9	Q16790		MN|CAIX	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RFX2	HGNC:9983	5990	ENSG00000087903	regulatory factor X2	P48378		FLJ14226	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRMT1L	HGNC:16782	81627	ENSG00000121486	tRNA methyltransferase 1L	Q7Z2T5		C1orf25	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PEAK1	HGNC:29431	79834	ENSG00000173517	pseudopodium enriched atypical kinase 1	Q9H792		KIAA2002|sgk269	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HOXC9	HGNC:5130	3225	ENSG00000180806	homeobox C9	P31274		HOX3|HOX3B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EP400	HGNC:11958	57634	ENSG00000183495	E1A binding protein p400	Q96L91		CAGH32|KIAA1498|P400|KIAA1818|DKFZP434I225|TNRC12	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OSBP	HGNC:8503	5007	ENSG00000110048	oxysterol binding protein	P22059		OSBP1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MEA1	HGNC:6986	4201	ENSG00000124733	male-enhanced antigen 1	Q16626		MEA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PPP1R37	HGNC:27607	284352	ENSG00000104866	protein phosphatase 1 regulatory subunit 37	O75864		LRRC68	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CYP11B2	HGNC:2592	1585	ENSG00000179142	cytochrome P450 family 11 subfamily B member 2	P19099		CYP11BL|CPN2|P-450C18|P450aldo|ALDOS|CYP11B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DERL3	HGNC:14236	91319	ENSG00000099958	derlin 3	Q96Q80		FLJ43842|MGC71803|derlin-3|IZP6|C22orf14	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
JUND	HGNC:6206	3727	ENSG00000130522	JunD proto-oncogene, AP-1 transcription factor subunit	P17535		AP-1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZRANB3	HGNC:25249	84083	ENSG00000121988	zinc finger RANBP2-type containing 3	Q5FWF4		DKFZP434B1727|AH2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
WDR12	HGNC:14098	55759	ENSG00000138442	WD repeat domain 12	Q9GZL7		YTM1|FLJ10881	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CYP11A1	HGNC:2590	1583	ENSG00000140459	cytochrome P450 family 11 subfamily A member 1	P05108		P450SCC|CYP11A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GADD45G	HGNC:4097	10912	ENSG00000130222	growth arrest and DNA damage inducible gamma	O95257		DDIT2|GADD45gamma|GRP17|CR6	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BLOC1S6	HGNC:8549	26258	ENSG00000104164	biogenesis of lysosomal organelles complex 1 subunit 6	Q9UL45		HPS9|PA|PLDN	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GSTM1	HGNC:4632	2944	ENSG00000134184	glutathione S-transferase mu 1	P09488		MU|H-B|GST1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZP1	HGNC:13187	22917	ENSG00000149506	zona pellucida glycoprotein 1	P60852		ZPB1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LRRC66	HGNC:34299	339977	ENSG00000188993	leucine rich repeat containing 66	Q68CR7			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
IPP	HGNC:6108	3652	ENSG00000197429	intracisternal A particle-promoted polypeptide	Q9Y573		KLHL27	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FCER1G	HGNC:3611	2207	ENSG00000158869	Fc epsilon receptor Ig	P30273		FcepsilonRIgamma	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
WDR45B	HGNC:25072	56270	ENSG00000141580	WD repeat domain 45B	Q5MNZ6		WIPI3|WDR45L	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CFAP107	HGNC:28567	93190	ENSG00000157330	cilia and flagella associated protein 107	Q8N1D5		MGC35194|C1orf158	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SPI1	HGNC:11241	6688	ENSG00000066336	Spi-1 proto-oncogene	P17947		PU.1|SPI-A|OF|SFPI1|SPI-1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
IQCN	HGNC:29350	80726	ENSG00000130518	IQ motif containing N	Q9H0B3		KIAA1683	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SPATA33	HGNC:26463	124045	ENSG00000167523	spermatogenesis associated 33	Q96N06		FLJ31606|C16orf55	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SLC39A13	HGNC:20859	91252	ENSG00000165915	solute carrier family 39 member 13	Q96H72		FLJ25785|LZT-Hs9|ZIP13|ZIP-13	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GLMN	HGNC:14373	11146	ENSG00000174842	glomulin, FKBP associated protein	Q92990		FAP48|FAP68|GLML|GVM|FKBPAP|VMGLOM	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KRT19	HGNC:6436	3880	ENSG00000171345	keratin 19	P08727		K19|CK19|K1CS|MGC15366	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRIM48	HGNC:19021	79097	ENSG00000150244	tripartite motif containing 48	Q8IWZ4		RNF101	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DOCK11	HGNC:23483	139818	ENSG00000147251	dedicator of cytokinesis 11	Q5JSL3		FLJ32122|FLJ43653|ZIZ2|ACG	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ATAD2	HGNC:30123	29028	ENSG00000156802	ATPase family AAA domain containing 2	Q6PL18		PRO2000|DKFZp667N1320|MGC5254|MGC29843|CT137|ANCCA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RFPL4A	HGNC:16449	342931	ENSG00000223638	ret finger protein like 4A	A6NLU0		RNF210|RFPL4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CHKB	HGNC:1938	1120	ENSG00000100288	choline kinase beta	Q9Y259		CHETK|CHKL	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
COLEC11	HGNC:17213	78989	ENSG00000118004	collectin subfamily member 11	Q9BWP8		MGC3279|CL-K1|CL-11	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SIRPD	HGNC:16248	128646	ENSG00000125900	signal regulatory protein delta	Q9H106		dJ576H24.4|PTPNS1L2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
QRICH2	HGNC:25326	84074	ENSG00000129646	glutamine rich 2	Q9H0J4		DKFZP434P0316	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MTA1	HGNC:7410	9112	ENSG00000182979	metastasis associated 1	Q13330			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNHIT2	HGNC:1177	741	ENSG00000174276	zinc finger HIT-type containing 2	Q9UHR6		FON|C11orf5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HS3ST2	HGNC:5195	9956	ENSG00000122254	heparan sulfate-glucosamine 3-sulfotransferase 2	Q9Y278		3OST2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ANKRD34A	HGNC:27639	284615	ENSG00000272031	ankyrin repeat domain 34A	Q69YU3		ANKRD34	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TMEFF2	HGNC:11867	23671	ENSG00000144339	transmembrane protein with EGF like and two follistatin like domains 2	Q9UIK5		TENB2|HPP1|TR|TPEF|CT120.2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NOPCHAP1	HGNC:28628	121053	ENSG00000151131	NOP protein chaperone 1	Q8N5I9		MGC40397|DDSR1|C12orf45	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ACOT8	HGNC:15919	10005	ENSG00000101473	acyl-CoA thioesterase 8	O14734		hACTE-III|hTE|PTE-2|NAP1|PTE1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PRF1	HGNC:9360	5551	ENSG00000180644	perforin 1	P14222		PFP|P1|HPLH2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SECTM1	HGNC:10707	6398	ENSG00000141574	secreted and transmembrane 1	Q8WVN6		K12	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GJB3	HGNC:4285	2707	ENSG00000188910	gap junction protein beta 3	O75712		CX31|DFNA2|EKV	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZSCAN20	HGNC:13093	7579	ENSG00000121903	zinc finger and SCAN domain containing 20	P17040		KOX29|ZNF360|ZNF31	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DPP10	HGNC:20823	57628	ENSG00000175497	dipeptidyl peptidase like 10	Q8N608		DPRP3|DPL2|DPPY	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MYC	HGNC:7553	4609	ENSG00000136997	MYC proto-oncogene, bHLH transcription factor	P01106		c-Myc|bHLHe39|MYCC	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GYPC	HGNC:4704	2995	ENSG00000136732	glycophorin C (Gerbich blood group)	P04921		GPC|GYPD|Ge|CD236|CD236R|GPD	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NEDD9	HGNC:7733	4739	ENSG00000111859	neural precursor cell expressed, developmentally down-regulated 9	Q14511		HEF1|CAS-L|CASS2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PELI2	HGNC:8828	57161	ENSG00000139946	pellino E3 ubiquitin protein ligase family member 2	Q9HAT8			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
VGLL2	HGNC:20232	245806	ENSG00000170162	vestigial like family member 2	Q8N8G2			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SLC6A8	HGNC:11055	6535	ENSG00000130821	solute carrier family 6 member 8	P48029		CRTR|CT1|CRT|CRT-1|CRT1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TAF1C	HGNC:11534	9013	ENSG00000103168	TATA-box binding protein associated factor, RNA polymerase I subunit C	Q15572		TAFI110|TAFI95|SL1|MGC:39976	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GZMK	HGNC:4711	3003	ENSG00000113088	granzyme K	P49863		TRYP2|PRSS	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
IFNA2	HGNC:5423	3440	ENSG00000188379	interferon alpha 2	P01563		IFNA|IFN-alphaA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZSWIM7	HGNC:26993	125150	ENSG00000214941	zinc finger SWIM-type containing 7	Q19AV6		SWS1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DTNBP1	HGNC:17328	84062	ENSG00000047579	dystrobrevin binding protein 1	Q96EV8		Dysbindin|My031|HPS7|DBND|BLOC1S8	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ADCY1	HGNC:232	107	ENSG00000164742	adenylate cyclase 1	Q08828		AC1|DFNB44	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OPN1MW2	HGNC:26952	728458	ENSG00000166160	opsin 1, medium wave sensitive 2	P0DN77			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TUBGCP3	HGNC:18598	10426	ENSG00000126216	tubulin gamma complex component 3	Q96CW5		GCP3|Spc98p|SPBC98	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GLT8D2	HGNC:24890	83468	ENSG00000120820	glycosyltransferase 8 domain containing 2	Q9H1C3		FLJ31494	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SHISA8	HGNC:18351	440829	ENSG00000234965	shisa family member 8	B8ZZ34		Orf26|C22orf17	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BMP2K	HGNC:18041	55589	ENSG00000138756	BMP2 inducible kinase	Q9NSY1		DKFZp434K0614|BIKe	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ETNK2	HGNC:25575	55224	ENSG00000143845	ethanolamine kinase 2	Q9NVF9		FLJ10761|EKI2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ARHGDIG	HGNC:680	398	ENSG00000242173	Rho GDP dissociation inhibitor gamma	Q99819		RHOGDI-3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
VSIG4	HGNC:17032	11326	ENSG00000155659	V-set and immunoglobulin domain containing 4	Q9Y279		Z39IG|CRIg	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CCDC149	HGNC:25405	91050	ENSG00000181982	coiled-coil domain containing 149	Q6ZUS6		DKFZp761B107	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MYCN	HGNC:7559	4613	ENSG00000134323	MYCN proto-oncogene, bHLH transcription factor	P04198		bHLHe37|N-myc|MYCNOT|NMYC	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LY86	HGNC:16837	9450	ENSG00000112799	lymphocyte antigen 86	O95711		MD-1|dJ80N2.1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MBD6	HGNC:20445	114785	ENSG00000166987	methyl-CpG binding domain protein 6	Q96DN6		KIAA1887	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SLC60A1	HGNC:25433	148808	ENSG00000174514	solute carrier family 60 member 1	Q8N468		DKFZp761N1114|FLJ34577|UNQ3064|FLJ25004|MFSD4|MFSD4A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MAP2	HGNC:6839	4133	ENSG00000078018	microtubule associated protein 2	P11137		MAP2A|MAP2B|MAP2C	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BRIX1	HGNC:24170	55299	ENSG00000113460	biogenesis of ribosomes BRX1	Q8TDN6		BRIX|FLJ11100|BXDC2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ESRRG	HGNC:3474	2104	ENSG00000196482	estrogen related receptor gamma	P62508		NR3B3|ERRg|ERR-gamma	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CSF3	HGNC:2438	1440	ENSG00000108342	colony stimulating factor 3	P09919		MGC45931|GCSF|G-CSF|C17orf33	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRDMT1	HGNC:2977	1787	ENSG00000107614	tRNA aspartic acid methyltransferase 1	O14717		RNMT1|DNMT2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CNFN	HGNC:30183	84518	ENSG00000105427	cornifelin	Q9BYD5		PLAC8L2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OR13G1	HGNC:14999	441933	ENSG00000197437	olfactory receptor family 13 subfamily G member 1	Q8NGZ3			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
